"Abrangência";"Cargo";"Nr";"Candidato";"Partido";"Coligação";"Turno";"Votação";
"";"";"1414";"JOVAIR OLIVEIRA ARANTES";"PTB";"PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB";"1";"92.945"
"";"";"2345";"MARCOS ABRAO RORIZ SOARES DE CARVALHO";"PPS";"PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB";"1";"92.347"
"";"";"5500";"HEULER ABREU CRUVINEL";"PSD";"PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB";"1";"90.877"
"";"";"1105";"ROBERTO EGIDIO BALESTRA";"PP";"PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB";"1";"85.534"
"";"";"4578";"FÁBIO FERNANDES DE SOUSA";"PSDB";"PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB";"1";"82.204"
"";"";"5545";"THIAGO MELLO PEIXOTO DA SILVEIRA";"PSD";"PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB";"1";"79.666"
"";"";"7777";"LUCAS DE CASTRO SANTOS";"SD";"PMDB / DEM / SD / PC do B / PRTB / PTN / PPL";"1";"78.387"
"";"";"1580";"PEDRO PINHEIRO CHAVES";"PMDB";"PMDB / DEM / SD / PC do B / PRTB / PTN / PPL";"1";"77.925"
"";"";"";"";"";"";"";"1.973.341"
"MA";"";"2323";"ELIZIANE PEREIRA GAMA FERREIRA";"PPS";"SD / PP / PC do B / PPS / PSDB / PSB";"1";"133.575"
"";"";"1513";"HILDO AUGUSTO DA ROCHA NETO";"PMDB";"PMDB / DEM / PTB / PV / PRB / PR";"1";"125.521"
"";"";"6565";"RUBENS PEREIRA E SILVA JUNIOR";"PC do B";"SD / PP / PC do B / PPS / PSDB / PSB";"1";"118.115"
"";"";"1010";"CLEBER VERDE CORDEIRO MENDES";"PRB";"PMDB / DEM / PTB / PV / PRB / PR";"1";"105.243"
"";"";"4321";"JOSÉ SARNEY FILHO";"PV";"PMDB / DEM / PTB / PV / PRB / PR";"1";"91.669"
"";"";"1300";"JOSE  CARLOS NUNES JUNIOR";"PT";"PT / PSD";"1";"90.531"
"";"";"4040";"JOSÉ REINALDO CARNEIRO TAVARES";"PSB";"SD / PP / PC do B / PPS / PSDB / PSB";"1";"86.728"
"";"";"1414";"PEDRO FERNANDES RIBEIRO";"PTB";"PMDB / DEM / PTB / PV / PRB / PR";"1";"85.507"
"";"";"4356";"CARLOS VICTOR GUTERRES MENDES";"PV";"PMDB / DEM / PTB / PV / PRB / PR";"1";"85.034"
"";"";"4410";"JOSE JUSCELINO DOS SANTOS REZENDE FILHO";"PRP";"PSL / PSDC / PRP / PTN / PRTB";"1";"83.955"
"";"";"1555";"JOÃO MARCELO SANTOS SOUSA";"PMDB";"PMDB / DEM / PTB / PV / PRB / PR";"1";"83.847"
"";"";"1212";"WEVERTON ROCHA MARQUES DE SOUSA";"PDT";"PDT / PTC / PROS";"1";"81.161"
"";"";"1522";"JOSÉ ALBERTO OLIVEIRA VELOSO FILHO";"PMDB";"PMDB / DEM / PTB / PV / PRB / PR";"1";"67.885"
"";"";"1111";"WALDIR MARANHÃO CARDOSO";"PP";"SD / PP / PC do B / PPS / PSDB / PSB";"1";"66.274"
"";"";"5151";"ANDRÉ LUIS CARVALHO RIBEIRO";"PEN";"PEN / PMN / PHS / PSC / PT do B";"1";"56.879"
"";"";"4555";"JOÃO CASTELO RIBEIRO GONÇALVES";"PSDB";"SD / PP / PC do B / PPS / PSDB / PSB";"1";"52.783"
"";"";"5122";"ANTONIO DA CRUZ FILGUEIRA JUNIOR";"PEN";"PEN / PMN / PHS / PSC / PT do B";"1";"50.962"
"";"";"2727";"ALUISIO GUIMARÃES MENDES FILHO";"PSDC";"PSL / PSDC / PRP / PTN / PRTB";"1";"50.658"
"";"";"";"";"";"";"";"1.516.327"
